id,lat,lon,type,destination:ref,exit_to,name,destination,destination:street,ref,junction:ref
276301221,32.546023,-117.0346996,node,,,Unnamed Exit,,,1A,
276302601,32.5706525,-117.0779661,node,,,Unnamed Exit,,,3,
276547550,32.7592281,-117.2028174,node,,,Unnamed Exit,,,2B,
276555642,37.6580501,-122.4057307,node,,,Unnamed Exit,,,425A,
276750708,32.7741054,-117.1264268,node,,,Unnamed Exit,,,6B,
276782143,32.7652976,-117.233252,node,,,Unnamed Exit,,,,
276783660,32.764275,-117.234142,node,,,Unnamed Exit,,,,
276783686,32.764707,-117.2355998,node,,,Unnamed Exit,,,,
276818282,32.7626523,-117.164801,node,,,Unnamed Exit,,,,
276820772,32.7643444,-117.163477,node,,,Unnamed Exit,,,,
276822322,32.7643326,-117.159373,node,,,Unnamed Exit,,,,
276838310,37.4094879,-122.1099969,node,,,Unnamed Exit,,,,
276867060,37.3606615,-122.1201567,node,,,Unnamed Exit,,,,
276868209,37.3620112,-122.1202636,node,,,Unnamed Exit,,,,
277141276,32.5641844,-117.041121,node,,,Unnamed Exit,,,,
277145150,32.5687778,-117.0401094,node,,,Unnamed Exit,,,,
277309868,38.5731507,-121.5177562,node,,,Unnamed Exit,,,3,
277327281,34.0380386,-118.2768525,node,,,Unnamed Exit,,,13B,
277327497,34.0366319,-118.2867824,node,,,Unnamed Exit,,,12,
277327730,34.0366228,-118.3175354,node,,,Unnamed Exit,,,,
277327792,34.0368846,-118.3118189,node,,,Unnamed Exit,,,,
277327830,34.0367666,-118.3031557,node,,,Unnamed Exit,,,,
277328174,34.0376716,-118.2796675,node,,,Unnamed Exit,,,,
277328177,34.0378944,-118.2763132,node,,,Unnamed Exit,,,,
277344046,32.6616238,-117.0782088,node,,,Unnamed Exit,,,,
277344270,32.6620513,-117.0779995,node,,,Unnamed Exit,,,8,
277345575,32.6809974,-117.0867353,node,,,Unnamed Exit,,,10,
277347070,32.7073605,-117.0970224,node,,,Unnamed Exit,,,12A,
277348578,32.7467736,-117.1086996,node,,,Unnamed Exit,,,5A,
277357374,40.1021298,-123.7965165,node,,,Unnamed Exit,,,639A,
277488107,38.5928268,-121.5517924,node,,Reed Ave,Unnamed Exit,,,83,
277488173,38.5884537,-121.5543427,node,,,Unnamed Exit,,,83,
277489097,38.5751414,-121.5343165,node,,,Unnamed Exit,,,3,
277489552,38.5634639,-121.638833,node,,,Unnamed Exit,,,78,
277489634,38.5752823,-121.5576158,node,,,Unnamed Exit,,,1A,
277489644,38.574855,-121.5725129,node,,,Unnamed Exit,,,82,
277498984,32.5675447,-117.0671514,node,,,Unnamed Exit,,,1C,
277663047,36.0661157,-115.1894914,node,,,Unnamed Exit,,,12A,
277675307,35.9348152,-115.190257,node,,,Unnamed Exit,,,25,
277932310,35.2511524,-116.0905439,node,,,Unnamed Exit,,,245,
278289640,35.4423837,-115.6785527,node,,,Unnamed Exit,,,272,
278373520,35.4698667,-115.451929,node,,,Unnamed Exit,,,286,
278607478,35.0734854,-116.4087929,node,,,Unnamed Exit,,,221,
278611869,35.1002706,-116.2690168,node,,,Unnamed Exit,,,230,
278614648,35.1950196,-116.1448459,node,,,Unnamed Exit,,,239,
278748043,38.6583104,-121.7523986,node,,,Unnamed Exit,,,36,
278814121,38.6734361,-121.6337082,node,,,Unnamed Exit,,,531,
278814129,38.6738914,-121.7235388,node,,,Unnamed Exit,,,536,
278817777,38.6746216,-121.7411993,node,,,Unnamed Exit,,,537,
278847136,32.7606772,-117.2291315,node,,,Unnamed Exit,,,,
278853864,38.7010447,-121.781427,node,,,Unnamed Exit,,,540,
278854342,38.6928386,-121.757431,node,,,Unnamed Exit,,,538,
278854543,38.7157799,-121.7971779,node,,,Unnamed Exit,,,541,
278855288,38.7319937,-121.8144346,node,,,Unnamed Exit,,,542,
278980349,38.790863,-121.8756797,node,,,Unnamed Exit,,,548,
279008874,38.5359629,-121.9531559,node,,,Unnamed Exit,,,11,
279009487,38.5268461,-121.9528007,node,,,Unnamed Exit,,,11,
279013785,38.5806438,-121.9530782,node,,,Unnamed Exit,,,15,
279053126,38.6244184,-121.9533723,node,,,Unnamed Exit,,,17,
279067755,38.6166535,-121.9532609,node,,,Unnamed Exit,,,17,
279068158,38.7241477,-121.9583524,node,,,Unnamed Exit,,,24,
279163059,38.6844781,-121.9524733,node,,,Unnamed Exit,,,21,
279163216,38.6752522,-121.951829,node,,,Unnamed Exit,,,21,
279165144,38.7153248,-121.9581018,node,,,Unnamed Exit,,,24,
279165945,38.7732848,-121.9467532,node,,,Unnamed Exit,,,28,
279166184,38.7814291,-121.9448143,node,,,Unnamed Exit,,,28,
279203743,38.8192133,-121.9389099,node,,,Unnamed Exit,,,31,
279203802,38.8115265,-121.9394748,node,,,Unnamed Exit,,,31,
279228095,38.8517941,-121.9440703,node,,,Unnamed Exit,,,553,
279228345,38.8588298,-121.9509701,node,,,Unnamed Exit,,,554,
279645118,33.9272944,-118.2600777,node,,,Unnamed Exit,,,9,
279645484,33.9288196,-118.249612,node,,,Unnamed Exit,,,9,
279663013,34.0372305,-118.2850611,node,,,Unnamed Exit,,,,
279663022,34.0373293,-118.2843738,node,,,Unnamed Exit,,,12,
279669910,34.1520155,-118.1405648,node,,,Unnamed Exit,,,25B,
279669949,34.1520445,-118.1434784,node,,,Unnamed Exit,,,26A,
279669952,34.1522236,-118.1460307,node,,,Unnamed Exit,,,25A,
279670543,34.154489,-118.157665,node,,,Unnamed Exit,,,25B,
279673376,34.1470237,-118.159795,node,,,Unnamed Exit,,,,
279688339,37.3107,-121.9404894,node,,,Unnamed Exit,,,27A,
279690369,37.3189805,-121.9406711,node,,,Unnamed Exit,,,,
279771462,37.2790002,-121.8064844,node,,,Unnamed Exit,,,380,
279771466,37.2851732,-121.809543,node,,,Unnamed Exit,,,380,
280838988,35.129101,-118.1211631,node,,,Unnamed Exit,,,73,
280884088,35.095879,-118.1376225,node,,,Unnamed Exit,,,167,
280915696,32.7311781,-117.1546286,node,,,Unnamed Exit,,,1B,
280918811,32.7323978,-117.1547008,node,,,Unnamed Exit,,,1B,
281136069,34.817014,-118.1704202,node,,,Unnamed Exit,,,52,
281363769,37.4841248,-122.216226,node,,,Unnamed Exit,,,,
281363813,37.3553321,-121.9963325,node,,,Unnamed Exit,,,,
281363831,37.3560128,-121.9962986,node,,,Unnamed Exit,,,,
281386636,37.4183575,-122.213997,node,,,Unnamed Exit,,,,
281461888,36.2448597,-115.0964324,node,,,Unnamed Exit,,,48,
281467726,36.2189934,-115.1236299,node,,,Unnamed Exit,,,,
281522744,38.6372552,-121.7613483,node,,,Unnamed Exit,,,34,
281523084,38.6447906,-121.75848,node,,,Unnamed Exit,,,34,
281577458,38.6707569,-121.7510436,node,,,Unnamed Exit,,,37,
281623357,34.0656471,-118.2427339,node,,,Unnamed Exit,,,24B,
281652383,34.5109024,-118.1112481,node,,,Unnamed Exit,,,30,
281793137,38.0063026,-121.2580325,node,,,Unnamed Exit,,,257A,
282391349,34.0989774,-118.3144213,node,,,Unnamed Exit,,,,
282490432,32.8948356,-117.2265304,node,,,Unnamed Exit,,,30,
282491882,32.9008623,-117.2203436,node,,,Unnamed Exit,,,33A,
282542285,32.9850645,-117.2550148,node,,,Unnamed Exit,,,36,
282771420,37.4918556,-121.9191786,node,,,Unnamed Exit,,,12,
282785812,33.8786666,-118.285242,node,,,Unnamed Exit,,,,
282785999,33.8730919,-118.2809258,node,,,Unnamed Exit,,,,
282786350,33.8726425,-118.28961,node,,,Unnamed Exit,,,,
282786410,33.8726043,-118.2858021,node,,,Unnamed Exit,,,,
282786670,33.8764466,-118.2853905,node,,,Unnamed Exit,,,,
282786819,33.8732587,-118.284821,node,,,Unnamed Exit,,,,
282991256,35.0289606,-114.1309972,node,,,Unnamed Exit,,,37,
283016035,34.0694578,-118.4636003,node,,,Unnamed Exit,,,57A,
283016045,34.0748806,-118.4683504,node,,,Unnamed Exit,,,57,
283016049,34.0757793,-118.4687592,node,,,Unnamed Exit,,,57B,
283016688,34.1214411,-118.479355,node,,,Unnamed Exit,,,61,
283016697,34.1228339,-118.478579,node,,,Unnamed Exit,,,61,
283018965,34.1001757,-118.4781079,node,,,Unnamed Exit,,,59,
283117182,34.9098888,-114.15323,node,,,Unnamed Exit,,,28,
283382764,34.0665392,-118.2162127,node,,,Unnamed Exit,,,136A,
285734455,32.5314641,-117.0227804,node,,,Unnamed Exit,,,,
285734461,32.5281806,-117.0176276,node,,,Unnamed Exit,,,,
285735604,32.5395341,-117.0326434,node,,,Unnamed Exit,,,,
285738350,32.5339905,-117.023928,node,,,Unnamed Exit,,,,
286079031,35.3836569,-119.0042951,node,,,Unnamed Exit,,,2A,
286100813,37.6703714,-122.4804084,node,,,Unnamed Exit,,,509A,
286109403,37.6228962,-122.4851304,node,,,Unnamed Exit,,,505A,
286110848,37.6251828,-122.4872042,node,,,Unnamed Exit,,,505,
286375290,34.068768,-118.2167832,node,,,Unnamed Exit,,,136B,
286375304,34.074196,-118.2193017,node,,,Unnamed Exit,,,137B,
287229710,37.3847426,-122.0335107,node,,,Unnamed Exit,,,,
287323067,32.767942,-117.1447389,node,,,Unnamed Exit,,,6A,
287323070,32.7685311,-117.142963,node,,,Unnamed Exit,,,,
287325119,32.7703559,-117.1356037,node,,,Unnamed Exit,,,,
287329526,35.1150344,-118.185423,node,,,Unnamed Exit,,,165,
287336800,35.1119886,-118.1731854,node,,,Unnamed Exit,,,165,
287384575,32.900481,-117.1161287,node,,,Unnamed Exit,,,15,
287451255,32.9326838,-117.112298,node,,,Unnamed Exit,,,17,
287453522,32.952245,-117.1035701,node,,,Unnamed Exit,,,18,
287457362,35.0430969,-118.1109906,node,,,Unnamed Exit,,,172,
287466669,35.0344171,-118.1024419,node,,,Unnamed Exit,,,172,
287521723,32.897081,-117.1165429,node,,,Unnamed Exit,,,14,
287712836,33.8439197,-118.2059917,node,,,Unnamed Exit,,,6A,
287795003,37.2418622,-121.7992269,node,,,Unnamed Exit,,,2,
287825703,37.3895365,-121.9544824,node,,,Unnamed Exit,,,,
287826065,37.3514284,-121.9147199,node,,,Unnamed Exit,,,3,
287944024,33.128461,-117.101033,node,,,Unnamed Exit,,,,
287952751,33.1297736,-117.0950966,node,,,Unnamed Exit,,,,
288455631,32.9913345,-117.2557649,node,,,Unnamed Exit,,,37,
289193739,33.7872284,-118.2075238,node,,,Unnamed Exit,,,2A,
289195510,33.7898542,-118.2078064,node,,,Unnamed Exit,,,,
289195820,33.7895161,-118.208085,node,,,Unnamed Exit,,,,
289196916,33.7912248,-118.208057,node,,,Unnamed Exit,,,2,
289201957,33.7781773,-118.2074225,node,,,Unnamed Exit,,,1B,
289202164,33.7790351,-118.207016,node,,,Unnamed Exit,,,1A,
289256283,33.7671905,-118.2038251,node,,,Unnamed Exit,,,,
289256285,33.7680051,-118.2037284,node,,,Unnamed Exit,,,,
289256305,33.7771802,-118.205646,node,,,Unnamed Exit,,,,
289256805,33.7764689,-118.204689,node,,,Unnamed Exit,,,,
289257181,33.7708068,-118.2041061,node,,,Unnamed Exit,,,,
289257185,33.7686366,-118.2041737,node,,,Unnamed Exit,,,,
289257826,33.7684396,-118.2022427,node,,,Unnamed Exit,,,,
289259694,33.7799063,-118.2076,node,,,Unnamed Exit,,,,
289269628,36.7537562,-119.7285286,node,,,Unnamed Exit,,,61,
289307866,39.7768117,-121.8764191,node,,,Unnamed Exit,,,389,
289370016,35.9973913,-114.7200734,node,,,Unnamed Exit,,,2,
289370123,36.0061521,-114.7256064,node,,,Unnamed Exit,,,2,
289547988,36.0106175,-114.7686677,node,,,Unnamed Exit,,,2,
289549886,34.8874096,-117.0932331,node,,,Unnamed Exit,,,233,
289550274,34.8805912,-117.0864055,node,,,Unnamed Exit,,,233,
289551579,35.2402285,-118.5839308,node,,,Unnamed Exit,,,137,
289551989,35.2226078,-118.5616566,node,,,Unnamed Exit,,,139,
289552410,35.2012116,-118.5248491,node,,,Unnamed Exit,,,142,
289638735,37.3290405,-122.0110686,node,,,Unnamed Exit,,,10,
290197286,37.2397479,-121.9964641,node,,,Unnamed Exit,,,,
290556844,34.146597,-118.766364,node,,,Unnamed Exit,,,,
291134426,33.4645887,-117.6651895,node,,,Unnamed Exit,,,,79
291676702,34.0984068,-118.2517417,node,,,Unnamed Exit,,,,
291676709,34.0997446,-118.2503473,node,,,Unnamed Exit,,,,
291676987,34.0993581,-118.247314,node,,,Unnamed Exit,,,,
291695971,33.0234177,-117.2734868,node,,,Unnamed Exit,,,40,
291696085,33.0290684,-117.2768325,node,,,Unnamed Exit,,,40,
291696578,33.0336043,-117.2794944,node,,,Unnamed Exit,,,41A,
291697218,33.0451904,-117.2860539,node,,,Unnamed Exit,,,41B,
291697662,33.0621509,-117.2911765,node,,,Unnamed Exit,,,43,
291697731,33.0682252,-117.2933752,node,,,Unnamed Exit,,,43,
291698141,33.0886186,-117.3010607,node,,,Unnamed Exit,,,44,
291698408,33.1006335,-117.3086032,node,,,Unnamed Exit,,,45,
291698739,33.1069248,-117.3130017,node,,,Unnamed Exit,,,45,
291701321,33.155534,-117.3384862,node,,,Unnamed Exit,,,49,
291701501,33.1491829,-117.3345488,node,,,Unnamed Exit,,,49,
291702302,33.1605371,-117.3406902,node,,,Unnamed Exit,,,50,
291703299,33.1678705,-117.3444123,node,,,Unnamed Exit,,,51A,
291712287,33.1935949,-117.3651747,node,,,Unnamed Exit,,,52,
292461124,37.1490969,-121.6485336,node,,,Unnamed Exit,,,367,
292696970,33.8054058,-118.2883215,node,,,Unnamed Exit,,,5,
292704148,33.8123485,-118.2875,node,,,Unnamed Exit,,,5,
292898698,33.9286588,-118.1784254,node,,,Unnamed Exit,,,,
292899435,33.9310082,-118.178509,node,,,Unnamed Exit,,,,
292900416,33.9325246,-118.1784542,node,,,Unnamed Exit,,,12A,
292900838,33.9306618,-118.179145,node,,,Unnamed Exit,,,,
293304933,36.1572429,-115.338194,node,,,Unnamed Exit,,,,
293305809,36.1932249,-115.3303832,node,,,Unnamed Exit,,,0,
293306283,36.289801,-115.0873033,node,,,Unnamed Exit,,,49,
293306296,36.2763054,-115.0602859,node,,,Unnamed Exit,,,51A-B,
293826694,34.1863375,-118.474002,node,,,Unnamed Exit,,,65,
293827863,34.1916091,-118.474366,node,,,Unnamed Exit,,,,
293845002,37.606443,-122.3856529,node,,,Unnamed Exit,,,422,
293845470,37.6143573,-122.3953354,node,,,Unnamed Exit,,,,
293845786,37.6269153,-122.4015049,node,,,Unnamed Exit,,,,
293845810,37.6197049,-122.4000523,node,,,Unnamed Exit,,,,
293917173,33.9285993,-118.2301365,node,,,Unnamed Exit,,,10,
293918240,33.9263913,-118.2137477,node,,,Unnamed Exit,,,12,
293925758,33.2018211,-117.3769168,node,,,Unnamed Exit,,,53,
293990344,33.2134854,-117.3893672,node,,,Unnamed Exit,,,54C,
294025020,33.2759511,-117.44528,node,,,Unnamed Exit,,,,
294025492,33.3014213,-117.467968,node,,,Unnamed Exit,,,62,
294026122,33.3500498,-117.5215098,node,,,Unnamed Exit,,,,
294097717,33.4113991,-117.601389,node,,,Unnamed Exit,,,73,
294109814,33.4341076,-117.6170042,node,,,Unnamed Exit,,,75,
294110001,33.4365129,-117.6185213,node,,,Unnamed Exit,,,76,
294111070,33.4470167,-117.6347207,node,,,Unnamed Exit,,,77,
294118666,33.5051328,-117.6593309,node,,,Unnamed Exit,,,82,
294321248,33.5548463,-117.6727781,node,,,Unnamed Exit,,,86,
294322549,33.5748695,-117.6717073,node,,,Unnamed Exit,,,88,
294323244,33.5852624,-117.6718595,node,,,Unnamed Exit,,,88,
294971764,36.7944466,-121.6664923,node,,,Unnamed Exit,,,337,
294986987,38.2435834,-122.04145,node,,,Unnamed Exit,,,58B,
295176079,32.7216282,-117.0787904,node,,,Unnamed Exit,,,4B,
295177488,32.7258701,-117.0730944,node,,,Unnamed Exit,,,5,
295179435,32.7379244,-117.0550771,node,,,Unnamed Exit,,,6A,
295182651,32.7447492,-117.0435305,node,,,Unnamed Exit,,,7,
295183271,32.7452424,-117.0348791,node,,,Unnamed Exit,,,8,
295197554,32.7562367,-117.008526,node,,,Unnamed Exit,,,16,
295199255,32.7534093,-117.0070128,node,,,Unnamed Exit,,,9B,
295199836,32.7530378,-117.0063402,node,,,Unnamed Exit,,,9C,
295201193,32.765026,-117.001955,node,,,Unnamed Exit,,,16,
295202165,32.7703855,-117.0017616,node,,,Unnamed Exit,,,18A,
295205157,34.101643,-118.249493,node,,,Unnamed Exit,,,,
295205215,34.1070829,-118.2500265,node,,,Unnamed Exit,,,,
295207497,32.7786152,-117.0002977,node,,,Unnamed Exit,,,,
295207666,32.7793989,-116.9960743,node,,,Unnamed Exit,,,14B,
295208230,32.7762352,-117.0071678,node,,,Unnamed Exit,,,14C,
295210370,32.7774842,-117.0034798,node,,,Unnamed Exit,,,18C,
295210441,32.7775173,-117.003795,node,,,Unnamed Exit,,,18A,
295211749,32.7826492,-117.005437,node,,,Unnamed Exit,,,18B,
295212732,32.7853959,-117.005879,node,,,Unnamed Exit,,,18D,
295222216,37.7653678,-122.4048497,node,,,Unnamed Exit,,,433B,
295222440,37.7111041,-122.3954779,node,,,Unnamed Exit,,,429B,
295245802,32.791698,-117.0064659,node,,,Unnamed Exit,,,18C,
295246892,32.816243,-117.0014701,node,,,Unnamed Exit,,,20B,
295247460,32.8358164,-117.0124039,node,,,Unnamed Exit,,,14,
295247611,32.8364084,-117.0083596,node,,,Unnamed Exit,,,15,
295249491,34.6913478,-120.1592988,node,,,Unnamed Exit,,,146,
295333765,32.8163584,-116.9608355,node,,,Unnamed Exit,,,1,
295334066,32.8222486,-116.9611056,node,,,Unnamed Exit,,,1D,
295412362,33.1900826,-117.3619132,node,,,Unnamed Exit,,,52,
295417546,34.1706534,-118.6047702,node,,,Unnamed Exit,,,27B,
295417943,34.1704145,-118.6029868,node,,,Unnamed Exit,,,27A,
295421668,34.1732557,-118.5398408,node,,,Unnamed Exit,,,23,
295426306,34.1722899,-118.5325961,node,,,Unnamed Exit,,,23,
295487932,37.80653,-122.4746347,node,,,Unnamed Exit,,,439,
295508051,37.8356835,-122.4848428,node,,,Unnamed Exit,,,442,
295525365,33.8262804,-118.205698,node,,,Unnamed Exit,,,32 B-C,
295525463,33.8260404,-118.212341,node,,,Unnamed Exit,,,,
295525482,33.8253291,-118.203146,node,,,Unnamed Exit,,,32A,
295525487,33.8251787,-118.218343,node,,,Unnamed Exit,,,,
295525558,33.8324022,-118.2089595,node,,,Unnamed Exit,,,4,
295525670,33.8254301,-118.212258,node,,,Unnamed Exit,,,,
295527156,33.8225008,-118.206867,node,,,Unnamed Exit,,,,
295527340,33.8250049,-118.2031991,node,,,Unnamed Exit,,,,
295527350,33.8243992,-118.2067189,node,,,Unnamed Exit,,,,
295527398,33.8302846,-118.2088197,node,,,Unnamed Exit,,,,
295527422,33.8213465,-118.20718,node,,,Unnamed Exit,,,,
295527634,33.8267056,-118.2081146,node,,,Unnamed Exit,,,32B,
295527699,33.8262786,-118.207666,node,,,Unnamed Exit,,,,
295527796,33.826701,-118.2072862,node,,,Unnamed Exit,,,,
295570233,37.5600109,-122.0411678,node,,,Unnamed Exit,,,,
295570836,37.5603566,-122.034907,node,,,Unnamed Exit,,,21,
295777037,32.5535459,-116.9392488,node,,,Unnamed Exit,,,,
295786407,32.7865991,-117.1144578,node,,,Unnamed Exit,,,6B,
295790623,32.8294858,-117.117729,node,,,Unnamed Exit,,,10,
296010943,33.6628926,-117.7897652,node,,,Unnamed Exit,,,4,
296090109,33.6597196,-117.7818566,node,,,Unnamed Exit,,,3,
296091265,33.6557113,-117.7740922,node,,,Unnamed Exit,,,3,
296091929,33.6513827,-117.7611966,node,,,Unnamed Exit,,,,
296092421,33.6461061,-117.7619512,node,,,Unnamed Exit,,,8,
296093235,33.651227,-117.7614966,node,,,Unnamed Exit,,,8A,
296095359,33.6555331,-117.7587621,node,,,Unnamed Exit,,,9,
296096017,33.6492833,-117.760947,node,,,Unnamed Exit,,,,
296096277,33.6490186,-117.7509714,node,,,Unnamed Exit,,,1C,
296097214,33.6564079,-117.758675,node,,,Unnamed Exit,,,8B,
296104307,33.6456739,-117.7394265,node,,,Unnamed Exit,,,1B,
296105085,33.6464398,-117.7400274,node,,,Unnamed Exit,,,1,
296105462,33.6513879,-117.7406391,node,,,Unnamed Exit,,,92,
296105766,33.6434273,-117.7355675,node,,,Unnamed Exit,,,,
296106131,33.6451662,-117.7364789,node,,,Unnamed Exit,,,1,
296263016,32.7606179,-117.1087988,node,,,Unnamed Exit,,,6A,
296263289,32.7646935,-117.1097637,node,,,Unnamed Exit,,,6A,
296263685,32.7717831,-117.1125183,node,,,Unnamed Exit,,,6B,
296448696,32.857045,-116.9353735,node,,,Unnamed Exit,,,5,
296675902,32.8032561,-116.962312,node,,,Unnamed Exit,,,,
296685693,32.7731041,-117.016248,node,,,Unnamed Exit,,,13A,
296686123,32.7733305,-117.0151762,node,,,Unnamed Exit,,,13B,
296791103,36.2863175,-119.8080869,node,,,Unnamed Exit,,,,
296805346,36.2933671,-119.8093143,node,,,Unnamed Exit,,,,
296808138,36.4060435,-119.8063151,node,,,Unnamed Exit,,,,
296814065,36.300173,-119.8108875,node,,,Unnamed Exit,,,,
296816642,36.2799751,-119.8081316,node,,,Unnamed Exit,,,,
296834336,35.620885,-119.656866,node,,,Unnamed Exit,,,278,
296847910,35.7281592,-119.736327,node,,,Unnamed Exit,,,288,
296848126,35.7357354,-119.7423496,node,,,Unnamed Exit,,,288,
296849643,34.1532746,-119.1213212,node,,,Unnamed Exit,,,110,
296860470,32.7719428,-117.0265923,node,,,Unnamed Exit,,,12,
296866551,32.7732034,-117.0437248,node,,,Unnamed Exit,,,11,
296869515,32.7789309,-117.061571,node,,,Unnamed Exit,,,10,
297162604,34.216287,-119.0324663,node,,,Unnamed Exit,,,53A,
297163435,34.2173137,-119.0402341,node,,,Unnamed Exit,,,53B,
297241384,37.5853514,-121.8725709,node,,,Unnamed Exit,,,21A,
297241892,37.5722384,-121.8885964,node,,,Unnamed Exit,,,20,
297242658,37.5604595,-121.9089041,node,,,Unnamed Exit,,,18B,
297521741,34.270819,-118.4475601,node,,,Unnamed Exit,,,157A,
297522007,34.2667738,-118.443695,node,,,Unnamed Exit,,,156A,
297523309,34.2661504,-118.445847,node,,,Unnamed Exit,,,44B,
297523331,34.2657367,-118.449534,node,,,Unnamed Exit,,,,
297524300,34.2620595,-118.440231,node,,,Unnamed Exit,,,156B,
297524492,34.2620561,-118.439832,node,,,Unnamed Exit,,,156A,
297532827,34.2680129,-118.4380166,node,,,Unnamed Exit,,,,
297587885,34.2768065,-118.4961424,node,,,Unnamed Exit,,,40A,
297588574,34.2778501,-118.5077337,node,,,Unnamed Exit,,,40,
297638447,38.770246,-122.997347,node,,,Unnamed Exit,,,518,
297639517,38.7602424,-122.9798572,node,,,Unnamed Exit,,,517,
297641384,38.7569948,-122.972499,node,,,Unnamed Exit,,,517,
297645091,38.7163672,-122.9217103,node,,,Unnamed Exit,,,512,
297647279,38.6999448,-122.894944,node,,,Unnamed Exit,,,,
297814821,33.8776646,-118.0999726,node,,,Unnamed Exit,,,,
297828027,33.8618211,-118.0973319,node,,,Unnamed Exit,,,5B,
297974123,33.8068685,-118.150518,node,,,Unnamed Exit,,,27,
298043765,34.0365764,-118.3761649,node,,,Unnamed Exit,,,7B,
298043832,34.033944,-118.3855431,node,,,Unnamed Exit,,,7A,
298044227,34.0356551,-118.3822564,node,,,Unnamed Exit,,,,
298044235,34.0367028,-118.3777664,node,,,Unnamed Exit,,,,
298062793,34.2744352,-118.5960079,node,,,Unnamed Exit,,,35,
298063212,33.8133726,-118.1668156,node,,,Unnamed Exit,,,29C,
298065241,33.8142315,-118.1725163,node,,,Unnamed Exit,,,29A,
298066960,33.8146086,-118.1795627,node,,,Unnamed Exit,,,,
298081952,37.7730919,-122.4065756,node,,,Unnamed Exit,,,1,
298147057,33.8550239,-118.095233,node,,,Unnamed Exit,,,5B,
298147994,33.8487936,-118.093998,node,,,Unnamed Exit,,,5A,
298153283,33.8277735,-118.0824216,node,,,Unnamed Exit,,,3,
298155268,33.8348241,-118.0861995,node,,,Unnamed Exit,,,3,
298170237,33.8050444,-118.139985,node,,,Unnamed Exit,,,,
298174838,33.8141928,-118.0815648,node,,,Unnamed Exit,,,2B,
298191730,33.8052956,-118.0815573,node,,,Unnamed Exit,,,1D,
298196989,33.8018956,-118.0826896,node,,,Unnamed Exit,,,,
298214762,33.7569438,-118.2907476,node,,,Unnamed Exit,,,1B,
298214771,33.7532526,-118.291236,node,,,Unnamed Exit,,,,
298216911,33.7472337,-118.2915624,node,,,Unnamed Exit,,,,
298220588,33.7485507,-118.2867051,node,,,Unnamed Exit,,,1C,
298221680,33.7488329,-118.287086,node,,,Unnamed Exit,,,,
298221744,33.7545611,-118.2910546,node,,,Unnamed Exit,,,1B,
298227088,33.7497541,-118.2804522,node,,,Unnamed Exit,,,1C,
298291801,33.7878572,-118.095922,node,,,Unnamed Exit,,,24A,
298356587,37.6126519,-122.3950639,node,,,Unnamed Exit,,,,
298563515,36.1954836,-115.2443753,node,,,Unnamed Exit,,,82B,
298563525,36.2497786,-115.2465519,node,,,Unnamed Exit,,,90A,
298563537,36.2757805,-115.2650522,node,,,Unnamed Exit,,,91B,
298563553,36.2815635,-115.270772,node,,,Unnamed Exit,,,91B,
298563562,36.2228189,-115.2470071,node,,,Unnamed Exit,,,83,
298563830,36.3653642,-115.3554979,node,,,Unnamed Exit,,,99,
298563841,36.3591654,-115.3474519,node,,,Unnamed Exit,,,99,
298583385,34.1451244,-118.2787757,node,,,Unnamed Exit,,,142,
298583770,34.1419716,-118.2674,node,,,Unnamed Exit,,,,
298584718,34.1419683,-118.2669255,node,,,Unnamed Exit,,,,
298584785,34.1420033,-118.2700747,node,,,Unnamed Exit,,,,
298587659,34.0590635,-118.1765626,node,,,Unnamed Exit,,,,
298588852,34.061223,-118.1699844,node,,,Unnamed Exit,,,,
298589101,34.0608743,-118.1649201,node,,,Unnamed Exit,,,,
298612737,35.7967035,-120.7386335,node,,,Unnamed Exit,,,244,
298623408,36.0151772,-120.9242304,node,,,Unnamed Exit,,,263,
298625764,37.881232,-122.1824059,node,,,Unnamed Exit,,,,
298631066,36.331662,-121.2467998,node,,,Unnamed Exit,,,294B,
298640217,36.4518601,-121.3673175,node,,,Unnamed Exit,,,305,
298676177,36.8866664,-121.5593448,node,,,Unnamed Exit,,,347,
298682082,36.9826663,-121.5582836,node,,,Unnamed Exit,,,355,
298969392,39.2202861,-121.0552759,node,,,Unnamed Exit,,,182A,
298974326,39.2228652,-121.0509484,node,,,Unnamed Exit,,,182B,
299051342,33.7618314,-118.1981724,node,,,Unnamed Exit,,,,
299206415,34.1362916,-117.4580479,node,,,Unnamed Exit,,,66,
299207409,34.1362968,-117.36553,node,,,Unnamed Exit,,,71,
299207422,34.1365411,-117.4305921,node,,,Unnamed Exit,,,67,
299207432,34.1365578,-117.4834891,node,,,Unnamed Exit,,,64B,
299207442,34.136589,-117.5310493,node,,,Unnamed Exit,,,61,
299207462,34.1350062,-117.6304121,node,,,Unnamed Exit,,,56,
299207695,34.1356098,-117.5810038,node,,,Unnamed Exit,,,59,
299207807,34.1354026,-117.3313,node,,,Unnamed Exit,,,73,
299207819,34.1359097,-117.38612,node,,,Unnamed Exit,,,70,
299207822,34.1364989,-117.4133191,node,,,Unnamed Exit,,,68,
299207824,34.1365001,-117.448341,node,,,Unnamed Exit,,,66,
299207827,34.136582,-117.4795095,node,,,Unnamed Exit,,,64A,
299216074,38.0129524,-122.1959523,node,,,Unnamed Exit,,,5,
299230727,38.011592,-122.1989948,node,,,Unnamed Exit,,,,
